,Andorra,Argentina,Aruba,Australia,Austria,Bahamas,Bahrain,Barbados,Belgium,Benin,Bermuda,Bolivia,Bosnia and Herzegovina,Brazil,Bulgaria,Cameroon,Canada,Central African Republic,Chile,China,Colombia,Congo,Costa Rica,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Finland,France,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Guadeloupe,Guam,Guatemala,Guyana,Honduras,Hungary,Iceland,India,Indonesia,Iran,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Latvia,Lebanon,Liberia,Lithuania,Luxembourg,Malta,Martinique,Mexico,Moldova,Monaco,Montenegro,Morocco,Mozambique,Netherlands,New Caledonia,New Zealand,Nigeria,Norway,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Saint Martin (French part),San Marino,Saudi Arabia,Serbia,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Sweden,Switzerland,Thailand,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Venezuela,Vietnam,World
2022-07-02,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,8.0,,,,0.0,,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,24.0,,0.0,,0.0,0.0,45.0,,0.0,,97.0
2022-07-03,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,5.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,,0.0,,,,0.0,68.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,,,0.0,0.0,,,,0.0,8.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,4.0,,,,0.0,,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,103.0
2022-07-04,,0.0,,3.0,0.0,0.0,,,0.0,0.0,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,3.0,,,,,0.0,6.0,0.0,0.0,87.0,0.0,0.0,3.0,,,,,,,0.0,0.0,,,,0.0,2.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,,,0.0,,64.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,3.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,183.0
2022-07-05,,0.0,,0.0,0.0,0.0,,,51.0,0.0,,,,3.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,1.0,,,,,1.0,0.0,79.0,0.0,101.0,0.0,0.0,0.0,,,,,,,4.0,0.0,,,,5.0,0.0,41.0,,0.0,,0.0,0.0,,,3.0,2.0,,0.0,,,,0.0,,0.0,,,0.0,4.0,,,12.0,,3.0,0.0,0.0,,1.0,,,,,0.0,0.0,,0.0,0.0,0.0,456.0,,,0.0,6.0,,0.0,,0.0,0.0,64.0,,0.0,,852.0
2022-07-06,,0.0,,2.0,0.0,0.0,,,1.0,0.0,,,,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,2.0,,1.0,,,0.0,0.0,0.0,0.0,62.0,0.0,0.0,3.0,,,,,,,0.0,0.0,,,,0.0,3.0,0.0,,0.0,,0.0,0.0,,,0.0,1.0,,0.0,,,,0.0,,0.0,,,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,221.0,,,6.0,0.0,,0.0,,0.0,116.0,0.0,,0.0,,477.0
2022-07-07,,0.0,,3.0,0.0,0.0,,,0.0,0.0,,,,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,1.0,0.0,,,0.0,3.0,0.0,0.0,81.0,0.0,0.0,2.0,,,,,,,0.0,2.0,,,,0.0,4.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,,,0.0,,50.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,,9.0,10.0,,0.0,,0.0,0.0,100.0,,0.0,,297.0
2022-07-08,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,36.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,45.0,,0.0,,94.0
2022-07-09,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,63.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,3.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,3.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,94.0,,0.0,,174.0
2022-07-10,,0.0,,3.0,25.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2.0,0.0,2.0,0.0,0.0,,,0.0,0.0,144.0,0.0,105.0,0.0,0.0,1.0,,,,,,,2.0,0.0,,,,0.0,2.0,22.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,6.0,58.0,0.0,,2.0,,,,,0.0,0.0,0.0,4.0,0.0,0.0,557.0,,,0.0,9.0,,0.0,,0.0,201.0,0.0,,0.0,,1145.0
2022-07-11,,3.0,,0.0,0.0,0.0,,,0.0,0.0,,,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,7.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,5.0,,,,0.0,,101.0,,2.0,22.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,227.0
2022-07-12,,0.0,,5.0,1.0,0.0,,,56.0,0.0,,,,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,,,,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,80.0,0.0,3.0,0.0,,,,,,,4.0,0.0,,,,10.0,7.0,37.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,,,0.0,,0.0,1.0,0.0,0.0,11.0,0.0,,11.0,,2.0,0.0,1.0,,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,23.0,,0.0,,0.0,183.0,67.0,,0.0,,517.0
2022-07-13,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,102.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,1.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,0.0,3.0,0.0,,0.0,,0.0,0.0,2.0,,1.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,413.0,,,0.0,2.0,,0.0,,0.0,0.0,99.0,,0.0,,685.0
2022-07-14,,3.0,,5.0,6.0,0.0,,,0.0,0.0,,,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,191.0,0.0,0.0,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,0.0,1.0,0.0,,7.0,,1.0,0.0,0.0,,1.0,0.0,,,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,16.0,,0.0,,0.0,0.0,64.0,,0.0,,327.0
2022-07-15,,0.0,,0.0,5.0,0.0,,,0.0,0.0,,,0.0,82.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,2.0,0.0,,4.0,,,,0.0,,46.0,,0.0,0.0,1.0,0.0,,10.0,,0.0,42.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,9.0,8.0,,0.0,,0.0,0.0,120.0,,0.0,,442.0
2022-07-16,,1.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,1.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,9.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,417.0,,0.0,,475.0
2022-07-17,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,2.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,76.0
2022-07-18,,0.0,,0.0,9.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,78.0,10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,,,,,,,2.0,0.0,0.0,,,0.0,16.0,47.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,6.0,,,,0.0,,0.0,,0.0,17.0,3.0,0.0,,0.0,,6.0,0.0,0.0,,2.0,0.0,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,388.0,,,0.0,9.0,,0.0,,0.0,121.0,0.0,,0.0,,787.0
2022-07-19,,3.0,,8.0,5.0,0.0,,1.0,87.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,3.0,,,,3.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,174.0,0.0,0.0,5.0,,,,,,,2.0,0.0,1.0,,,15.0,6.0,35.0,0.0,0.0,,0.0,0.0,,,2.0,8.0,,0.0,,,,0.0,,107.0,,0.0,0.0,6.0,0.0,,23.0,,12.0,0.0,4.0,,1.0,0.0,,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,13.0,10.0,,0.0,,0.0,259.0,344.0,,0.0,,1147.0
2022-07-20,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,0.0,3.0,0.0,1.0,,,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,0.0,,,,0.0,,0.0,,0.0,0.0,2.0,0.0,,17.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,,,0.0,5.0,,0.0,,0.0,22.0,155.0,,0.0,,639.0
2022-07-21,,0.0,,1.0,3.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,,,,0.0,0.0,2.0,2.0,0.0,,,0.0,0.0,541.0,0.0,81.0,0.0,0.0,1.0,,,,,,,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,17.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,3.0,1.0,0.0,,0.0,0.0,137.0,,0.0,,800.0
2022-07-22,,2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,208.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0,0.0,77.0,0.0,0.0,1.0,,,,,,,1.0,0.0,0.0,,,0.0,3.0,0.0,0.0,0.0,,1.0,0.0,,,4.0,0.0,0.0,4.0,,,,0.0,,56.0,,0.0,0.0,0.0,0.0,,14.0,,0.0,73.0,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,6.0,0.0,0.0,0.0,,0.0,0.0,214.0,,0.0,,683.0
2022-07-23,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,2.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,266.0,,0.0,,352.0
2022-07-24,,0.0,,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,5.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,0.0,,16.0
2022-07-25,2.0,0.0,,0.0,8.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.0,8.0,0.0,0.0,,,0.0,0.0,114.0,0.0,84.0,0.0,0.0,1.0,,,,,,,0.0,0.0,2.0,,,0.0,9.0,33.0,0.0,1.0,,0.0,0.0,,,1.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,8.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.0,,,2.0,13.0,0.0,0.0,,,71.0,0.0,,0.0,,389.0
2022-07-26,1.0,2.0,,0.0,12.0,0.0,,0.0,81.0,0.0,0.0,,0.0,104.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,,,,0.0,0.0,1.0,0.0,0.0,,,0.0,4.0,0.0,0.0,58.0,11.0,0.0,8.0,,,,,,,4.0,0.0,0.0,,,16.0,7.0,19.0,1.0,0.0,,0.0,0.0,,,4.0,0.0,0.0,0.0,,,,0.0,,106.0,,0.0,16.0,3.0,0.0,,60.0,,5.0,0.0,2.0,0.0,0.0,0.0,,,0.0,5.0,1.0,0.0,5.0,0.0,0.0,445.0,,,2.0,5.0,0.0,0.0,,,0.0,299.0,,0.0,,1308.0
2022-07-27,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,11.0,0.0,0.0,,,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,1.0,0.0,,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,142.0,,,0.0,4.0,0.0,0.0,,,224.0,597.0,,0.0,,1099.0
2022-07-28,0.0,0.0,,1.0,4.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,,,,0.0,0.0,5.0,0.0,0.0,,,1.0,0.0,270.0,0.0,81.0,0.0,0.0,3.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,3.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,1.0,0.0,,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,13.0,1.0,0.0,,,0.0,103.0,,0.0,,512.0
2022-07-29,0.0,0.0,,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,,0.0,282.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,5.0,0.0,0.0,,,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.0,0.0,0.0,,,,0.0,,61.0,,0.0,0.0,0.0,0.0,,27.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,4.0,13.0,0.0,0.0,,,0.0,1048.0,,0.0,,1564.0
2022-07-30,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,42.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,268.0,,0.0,,338.0
2022-07-31,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,,3.0
2022-08-01,0.0,0.0,,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,,,,3.0,0.0,18.0,0.0,1.0,,,1.0,0.0,118.0,0.0,82.0,4.0,0.0,0.0,,,,,,,2.0,1.0,0.0,,,0.0,25.0,53.0,0.0,0.0,,0.0,0.0,1.0,,5.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,16.0,2.0,0.0,,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,1.0,0.0,2.0,0.0,0.0,560.0,,1.0,3.0,8.0,0.0,0.0,,,114.0,0.0,0.0,0.0,,1039.0
2022-08-02,0.0,0.0,,0.0,11.0,0.0,,0.0,89.0,0.0,0.0,,0.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,0.0,2.0,0.0,1.0,,,2.0,3.0,99.0,0.0,47.0,0.0,0.0,1.0,,,,,,,3.0,0.0,2.0,,,12.0,0.0,26.0,0.0,0.0,,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,,,0.0,0.0,,48.0,,1.0,0.0,4.0,0.0,,36.0,0.0,4.0,0.0,8.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,279.0,,0.0,14.0,0.0,0.0,0.0,,,213.0,278.0,0.0,0.0,,1585.0
2022-08-03,0.0,0.0,,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,1.0,0.0,0.0,4.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,0.0,0.0,0.0,31.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,26.0,1.0,0.0,,,0.0,650.0,1.0,0.0,,848.0
2022-08-04,0.0,11.0,,0.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,1.0,0.0,,,0.0,0.0,185.0,0.0,115.0,1.0,0.0,1.0,,,,1.0,,,0.0,0.0,0.0,,,0.0,11.0,0.0,0.0,0.0,,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,0.0,,0.0,0.0,6.0,0.0,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,1.0,0.0,,,0.0,482.0,0.0,0.0,,951.0
2022-08-05,1.0,0.0,,0.0,9.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,2.0,0.0,0.0,48.0,0.0,0.0,5.0,,1.0,,0.0,,,0.0,0.0,0.0,,,0.0,3.0,0.0,0.0,1.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,32.0,,0.0,24.0,1.0,0.0,,16.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,8.0,0.0,0.0,,,0.0,291.0,0.0,0.0,,537.0
2022-08-06,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,67.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,0.0,0.0,3.0,,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,485.0,0.0,0.0,,808.0
2022-08-07,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,427.0,0.0,0.0,,449.0
2022-08-08,0.0,0.0,,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,2.0,2.0,0.0,15.0,0.0,0.0,,,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,6.0,1.0,0.0,,,0.0,6.0,40.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,13.0,0.0,2.0,1.0,0.0,0.0,365.0,,0.0,3.0,4.0,0.0,0.0,,,100.0,0.0,0.0,0.0,,778.0
2022-08-09,0.0,6.0,,0.0,14.0,0.0,,0.0,64.0,0.0,0.0,2.0,0.0,410.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,0.0,0.0,0.0,,,0.0,1.0,0.0,3.0,0.0,3.0,,,0.0,0.0,0.0,0.0,95.0,0.0,0.0,2.0,,0.0,,0.0,,,3.0,0.0,0.0,,,4.0,0.0,54.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,,165.0,0.0,9.0,0.0,13.0,1.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,220.0,,0.0,9.0,19.0,0.0,0.0,,,114.0,0.0,0.0,0.0,,1260.0
